second,Volt1,Volt2,Volt3,Volt4
+2.5257E-03,-79.9063E-03,+3.1250E-03,-3.7063E-03,+24.1250E-03
+2.5357E-03,-84.8125E-03,+4.9063E-03,-1.4875E-03,+16.9688E-03
+2.5457E-03,-91.0625E-03,+6.2500E-03,-2.3625E-03,+17.4063E-03
+2.5557E-03,-99.0938E-03,+4.4688E-03,-1.4875E-03,+18.7500E-03
+2.5657E-03,-104.9063E-03,+3.1250E-03,+2.9813E-03,+18.7500E-03
+2.5757E-03,-109.8125E-03,+4.9063E-03,+4.3250E-03,+18.7500E-03
+2.5857E-03,-116.0625E-03,+8.0313E-03,-27.7375E-03,+22.3125E-03
+2.5957E-03,-120.5313E-03,+5.8125E-03,-23.4250E-03,+17.8750E-03
+2.6057E-03,-121.8750E-03,+4.9063E-03,-3.7063E-03,+16.0625E-03
+2.6157E-03,-123.6563E-03,+6.2500E-03,-5.0500E-03,+15.1875E-03
+2.6257E-03,-126.7813E-03,+8.0313E-03,-3.2688E-03,+12.5000E-03
+2.6357E-03,-126.3438E-03,+11.1563E-03,+5.2000E-03,+12.5000E-03
+2.6457E-03,-125.0000E-03,+14.2813E-03,+12.3563E-03,+8.9375E-03
+2.6557E-03,-126.7813E-03,+15.6250E-03,+11.9188E-03,+6.2500E-03
+2.6657E-03,-124.5625E-03,+19.1875E-03,+10.5750E-03,+2.6875E-03
+2.6757E-03,-120.0938E-03,+23.6563E-03,+3.4500E-03,+0.0E+00
+2.6857E-03,-115.1875E-03,+28.5625E-03,-1.9250E-03,+1.7813E-03
+2.6957E-03,-110.7188E-03,+33.0313E-03,-1.9250E-03,+1.3438E-03
+2.7057E-03,-105.8125E-03,+39.7188E-03,-1.9250E-03,-1.7813E-03
+2.7157E-03,-97.7813E-03,+47.3125E-03,+24.7938E-03,+437.5E-06
+2.7257E-03,-86.6250E-03,+50.0000E-03,+44.9500E-03,+1.3438E-03
+2.7357E-03,-81.2500E-03,+55.3438E-03,+44.9500E-03,-1.7813E-03
+2.7457E-03,-75.9063E-03,+61.1563E-03,+43.1688E-03,+437.5E-06
+2.7557E-03,-68.3125E-03,+66.0625E-03,+16.8875E-03,-437.5E-06
+2.7657E-03,-58.5000E-03,+74.0938E-03,-1.9250E-03,-4.9063E-03
+2.7757E-03,-49.5625E-03,+79.9063E-03,-143.7E-06,-2.6875E-03
+2.7857E-03,-43.3125E-03,+84.8125E-03,+1.2000E-03,+0.0E+00
+2.7957E-03,-37.0625E-03,+92.8438E-03,+58.2000E-03,+0.0E+00
+2.8057E-03,-30.8125E-03,+98.6563E-03,+97.6375E-03,-5.3438E-03
+2.8157E-03,-26.3438E-03,+103.5625E-03,+94.9500E-03,-4.0313E-03
+2.8257E-03,-21.4375E-03,+109.8125E-03,+94.9500E-03,-3.5625E-03
+2.8357E-03,-16.9688E-03,+112.5000E-03,+39.7313E-03,-4.4688E-03
+2.8457E-03,-13.8438E-03,+114.2813E-03,+1.6375E-03,-4.9063E-03
+2.8557E-03,-14.2813E-03,+113.8438E-03,+762.5E-06,-6.2500E-03
+2.8657E-03,-15.6250E-03,+114.2813E-03,-143.7E-06,-6.2500E-03
+2.8757E-03,-17.4063E-03,+115.6250E-03,+65.3250E-03,-4.4688E-03
+2.8857E-03,-20.5313E-03,+113.8438E-03,+113.7000E-03,-6.6875E-03
+2.8957E-03,-20.0938E-03,+110.7188E-03,+113.7000E-03,-9.3750E-03
+2.9057E-03,-25.8750E-03,+109.3750E-03,+115.4813E-03,-11.1563E-03
+2.9157E-03,-36.5938E-03,+107.5938E-03,+50.9188E-03,-16.0625E-03
+2.9257E-03,-45.9688E-03,+102.6875E-03,+1.2000E-03,-18.7500E-03
+2.9357E-03,-55.3438E-03,+96.4375E-03,-581.2E-06,-15.1875E-03
+2.9457E-03,-66.5000E-03,+90.1875E-03,-1.9250E-03,-19.6250E-03
+2.9557E-03,-79.0000E-03,+82.1563E-03,+44.3875E-03,-23.2188E-03
+2.9657E-03,-91.5000E-03,+76.3438E-03,+81.1063E-03,-23.6563E-03
+2.9757E-03,-104.0000E-03,+69.6563E-03,+80.6688E-03,-30.3438E-03
+2.9857E-03,-116.5000E-03,+58.5000E-03,+77.5438E-03,-32.5938E-03
+2.9957E-03,-129.0000E-03,+51.3438E-03,+61.9500E-03,-33.0313E-03
+3.0057E-03,-145.0625E-03,+46.4375E-03,+20.9188E-03,-34.3750E-03
+3.0157E-03,-158.4688E-03,+40.1875E-03,-3.7063E-03,-39.7188E-03
+3.0257E-03,-167.8438E-03,+33.9375E-03,-5.0500E-03,-45.5313E-03
+3.0357E-03,-180.7813E-03,+27.6875E-03,-1.4875E-03,-46.8750E-03
+3.0457E-03,-191.0625E-03,+21.4375E-03,+11.8875E-03,-48.6563E-03
+3.0557E-03,-199.0938E-03,+15.1875E-03,+21.7313E-03,-51.7813E-03
+3.0657E-03,-212.0313E-03,+14.2813E-03,+21.2938E-03,-53.1250E-03
+3.0757E-03,-220.5313E-03,+12.0625E-03,+21.7313E-03,-54.9063E-03
+3.0857E-03,-223.6563E-03,+11.1563E-03,+7.0438E-03,-59.8125E-03
+3.0957E-03,-228.5625E-03,+10.7188E-03,-3.2688E-03,-60.7188E-03
+3.1057E-03,-231.2500E-03,+12.9375E-03,-3.7063E-03,-61.1563E-03
+3.1157E-03,-229.4688E-03,+17.4063E-03,-3.2688E-03,-64.2813E-03
+3.1257E-03,-229.9063E-03,+20.5313E-03,+10.5438E-03,-63.8438E-03
+3.1357E-03,-229.4688E-03,+25.4375E-03,+19.9500E-03,-62.5000E-03
+3.1457E-03,-222.7813E-03,+31.6875E-03,+19.9500E-03,-62.5000E-03
+3.1557E-03,-215.1875E-03,+39.7188E-03,+19.9500E-03,-60.7188E-03
+3.1657E-03,-210.7188E-03,+49.0938E-03,+7.4813E-03,-55.8125E-03
+3.1757E-03,-202.2500E-03,+60.2500E-03,-1.9250E-03,-53.1250E-03
+3.1857E-03,-191.5313E-03,+72.7500E-03,-1.9250E-03,-51.3438E-03
+3.1957E-03,-180.3750E-03,+83.4688E-03,-143.7E-06,-50.0000E-03
+3.2057E-03,-167.8750E-03,+96.4063E-03,+56.4188E-03,-50.0000E-03
+3.2157E-03,-155.3750E-03,+110.2500E-03,+99.8563E-03,-46.4375E-03
+3.2257E-03,-141.0938E-03,+120.9688E-03,+97.6375E-03,-40.1875E-03
+3.2357E-03,-127.2500E-03,+133.9063E-03,+96.7313E-03,-35.7188E-03
+3.2457E-03,-112.9688E-03,+145.9688E-03,+42.8563E-03,-30.8125E-03
+3.2557E-03,-99.1250E-03,+158.9063E-03,+1.2000E-03,-26.3438E-03
+3.2657E-03,-84.8438E-03,+167.4063E-03,-581.2E-06,-21.4375E-03
+3.2757E-03,-71.0000E-03,+179.4375E-03,-143.7E-06,-22.3125E-03
+3.2857E-03,-58.5000E-03,+191.0625E-03,+108.0750E-03,-23.2188E-03
+3.2957E-03,-47.7813E-03,+199.0938E-03,+192.2625E-03,-16.5313E-03
+3.3057E-03,-38.4063E-03,+206.6875E-03,+193.1688E-03,-16.0625E-03
+3.3157E-03,-30.8125E-03,+214.7188E-03,+191.8250E-03,-15.1875E-03
+3.3257E-03,-24.5625E-03,+220.5313E-03,+84.9500E-03,-12.5000E-03
+3.3357E-03,-16.5313E-03,+223.6563E-03,+762.5E-06,-7.1563E-03
+3.3457E-03,-12.5000E-03,+225.0000E-03,+1.6375E-03,-8.4688E-03
+3.3557E-03,-14.2813E-03,+225.0000E-03,+2.5438E-03,-10.7188E-03
+3.3657E-03,-13.8438E-03,+225.0000E-03,+143.7000E-03,-11.1563E-03
+3.3757E-03,-16.0625E-03,+221.4375E-03,+233.3875E-03,-12.5000E-03
+3.3857E-03,-20.5313E-03,+215.1875E-03,+218.1688E-03,-17.8438E-03
+3.3957E-03,-27.2188E-03,+207.1563E-03,+216.8250E-03,-20.0938E-03
+3.4057E-03,-36.5938E-03,+197.7813E-03,+216.8250E-03,-24.0938E-03
+3.4157E-03,-44.1875E-03,+188.4063E-03,+97.4813E-03,-33.4688E-03
+3.4257E-03,-54.0000E-03,+175.4688E-03,+5.6688E-03,-35.7188E-03
+3.4357E-03,-68.2813E-03,+165.1875E-03,+2.5438E-03,-37.9375E-03
+3.4457E-03,-82.1250E-03,+153.5938E-03,+1.2000E-03,-47.7500E-03
+3.4557E-03,-94.6250E-03,+139.7500E-03,+81.3563E-03,-51.3438E-03
+3.4657E-03,-108.9063E-03,+127.2500E-03,+143.6063E-03,-55.3438E-03
+3.4757E-03,-124.5313E-03,+112.9688E-03,+141.3875E-03,-62.9375E-03
+3.4857E-03,-141.9375E-03,+99.1250E-03,+138.7000E-03,-70.9688E-03
+3.4957E-03,-155.3438E-03,+86.6250E-03,+62.1063E-03,-78.5625E-03
+3.5057E-03,-168.2813E-03,+72.3438E-03,+4.3250E-03,-81.2500E-03
+3.5157E-03,-183.9063E-03,+60.2813E-03,+2.5438E-03,-84.8125E-03
+3.5257E-03,-197.7500E-03,+49.1250E-03,+2.9813E-03,-91.0625E-03
+3.5357E-03,-212.0313E-03,+38.4063E-03,+23.9188E-03,-93.7500E-03
+3.5457E-03,-225.8750E-03,+30.8125E-03,+38.7000E-03,-102.6563E-03
+3.5557E-03,-234.8125E-03,+24.5625E-03,+40.4813E-03,-105.8125E-03
+3.5657E-03,-242.8438E-03,+16.5313E-03,+40.0438E-03,-104.9063E-03
+3.5757E-03,-248.6563E-03,+14.2813E-03,+15.5438E-03,-113.3750E-03
+3.5857E-03,-253.5625E-03,+15.6250E-03,-3.7063E-03,-111.6250E-03
+3.5957E-03,-258.0313E-03,+13.8438E-03,-3.2688E-03,-111.5938E-03
+3.6057E-03,-257.5938E-03,+16.0625E-03,-3.7063E-03,-115.6250E-03
+3.6157E-03,-254.4688E-03,+20.5313E-03,+7.4188E-03,-113.8438E-03
+3.6257E-03,-251.3438E-03,+25.4375E-03,+18.6063E-03,-116.0625E-03
+3.6357E-03,-248.2188E-03,+31.6875E-03,+21.7313E-03,-113.4063E-03
+3.6457E-03,-243.3125E-03,+39.7188E-03,+24.8563E-03,-111.1563E-03
+3.6557E-03,-233.5000E-03,+50.8750E-03,+8.3875E-03,-108.9375E-03
+3.6657E-03,-222.7813E-03,+63.3750E-03,-3.2688E-03,-100.9063E-03
+3.6757E-03,-211.6250E-03,+75.8750E-03,-3.7063E-03,-96.8750E-03
+3.6857E-03,-199.1250E-03,+90.1563E-03,-5.0500E-03,-91.5313E-03
+3.6957E-03,-184.8438E-03,+105.7813E-03,+59.0750E-03,-82.1563E-03
+3.7057E-03,-171.0000E-03,+119.6250E-03,+109.2313E-03,-76.3438E-03
+3.7157E-03,-156.7188E-03,+132.1250E-03,+108.7938E-03,-71.4375E-03
+3.7257E-03,-141.0938E-03,+146.4063E-03,+109.2313E-03,-66.9688E-03
+3.7357E-03,-125.4688E-03,+162.0313E-03,+46.4500E-03,-60.2813E-03
+3.7457E-03,-111.6250E-03,+175.8750E-03,-1.9250E-03,-50.9063E-03
+3.7557E-03,-99.1250E-03,+188.3750E-03,-1.9250E-03,-45.0938E-03
+3.7657E-03,-83.0625E-03,+200.8750E-03,-1.9250E-03,-40.1875E-03
+3.7757E-03,-67.8750E-03,+211.5938E-03,+5.2000E-03,-35.7188E-03
+3.7857E-03,-55.3750E-03,+220.9688E-03,+129.9188E-03,-27.2500E-03
+3.7957E-03,-44.6563E-03,+230.3438E-03,+218.1688E-03,-20.0938E-03
+3.8057E-03,-37.0625E-03,+237.9375E-03,+216.8250E-03,-18.7500E-03
+3.8157E-03,-25.4688E-03,+242.4063E-03,+218.6063E-03,-16.9688E-03
+3.8257E-03,-18.7500E-03,+247.3125E-03,+97.0438E-03,-13.8438E-03
+3.8357E-03,-15.1875E-03,+250.0000E-03,+2.5438E-03,-12.5000E-03
+3.8457E-03,-12.5000E-03,+250.0000E-03,+2.9813E-03,-12.5000E-03
+3.8557E-03,-12.5000E-03,+248.2188E-03,+4.3250E-03,-12.5000E-03
+3.8657E-03,-12.5000E-03,+245.0938E-03,+139.7000E-03,-14.2813E-03
+3.8757E-03,-16.0625E-03,+240.1875E-03,+241.8250E-03,-19.1875E-03
+3.8857E-03,-18.7500E-03,+232.1563E-03,+241.8250E-03,-21.8750E-03
+3.8957E-03,-24.0938E-03,+221.0000E-03,+241.8250E-03,-21.8750E-03
+3.9057E-03,-31.6875E-03,+210.2813E-03,+106.4500E-03,-29.0000E-03
+3.9157E-03,-37.9375E-03,+199.1250E-03,+6.1063E-03,-37.9375E-03
+3.9257E-03,-47.7500E-03,+183.0625E-03,+3.8875E-03,-44.1875E-03
+3.9357E-03,-60.2500E-03,+169.6563E-03,+1.2000E-03,-48.6563E-03
+3.9457E-03,-70.9688E-03,+156.7188E-03,+86.7000E-03,-53.5625E-03
+3.9557E-03,-80.3438E-03,+142.8750E-03,+152.9813E-03,-61.5938E-03
+3.9657E-03,-89.7188E-03,+128.5938E-03,+152.5438E-03,-70.9688E-03
+3.9757E-03,-102.6563E-03,+112.9688E-03,+154.7625E-03,-76.7813E-03
+3.9857E-03,-116.5000E-03,+99.1250E-03,+70.1688E-03,-79.9063E-03
+3.9957E-03,-127.2188E-03,+86.6250E-03,+2.5438E-03,-86.5938E-03
+4.0057E-03,-138.3750E-03,+72.3438E-03,+1.2000E-03,-92.4063E-03
+4.0157E-03,-149.0938E-03,+58.5000E-03,-581.2E-06,-100.8750E-03
+4.0257E-03,-156.6875E-03,+47.7813E-03,+24.7938E-03,-104.4688E-03
+4.0357E-03,-164.7188E-03,+36.6250E-03,+44.9500E-03,-106.6875E-03
+4.0457E-03,-174.0938E-03,+29.4688E-03,+46.7313E-03,-114.7188E-03
+4.0557E-03,-181.6875E-03,+24.5625E-03,+46.2938E-03,-120.5313E-03
+4.0657E-03,-186.1563E-03,+18.3125E-03,+18.2313E-03,-125.4375E-03
+4.0757E-03,-189.2813E-03,+13.8438E-03,-1.9250E-03,-126.3438E-03
+4.0857E-03,-190.6250E-03,+10.7188E-03,-3.7063E-03,-125.0000E-03
+4.0957E-03,-188.8438E-03,+11.1563E-03,-3.2688E-03,-128.5625E-03
+4.1057E-03,-183.9375E-03,+12.5000E-03,+5.2000E-03,-131.2500E-03
+4.1157E-03,-183.0313E-03,+16.0625E-03,+12.3563E-03,-125.9063E-03
+4.1257E-03,-184.3750E-03,+20.5313E-03,+11.9188E-03,-121.8750E-03
+4.1357E-03,-177.2500E-03,+25.4375E-03,+12.3563E-03,-120.0938E-03
+4.1457E-03,-170.0938E-03,+31.6875E-03,+3.0125E-03,-118.7500E-03
+4.1557E-03,-161.6250E-03,+39.7188E-03,-5.0500E-03,-115.1875E-03
+4.1657E-03,-152.6875E-03,+50.8750E-03,-5.0500E-03,-107.1563E-03
+4.1757E-03,-144.6563E-03,+61.5938E-03,-3.2688E-03,-99.5625E-03
+4.1857E-03,-137.0625E-03,+72.7500E-03,+8.7625E-03,-93.3125E-03
+4.1957E-03,-129.0313E-03,+85.2500E-03,+52.4500E-03,-87.0625E-03
+4.2057E-03,-117.8750E-03,+95.9688E-03,+81.1063E-03,-80.8125E-03
+4.2157E-03,-101.8125E-03,+107.1250E-03,+82.4500E-03,-72.7813E-03
+4.2257E-03,-90.1875E-03,+119.6250E-03,+82.4500E-03,-63.4063E-03
+4.2357E-03,-80.3750E-03,+130.3438E-03,+36.1375E-03,-55.8125E-03
+4.2457E-03,-71.4375E-03,+137.9375E-03,-581.2E-06,-51.3438E-03
+4.2557E-03,-61.6250E-03,+147.7500E-03,-1.9250E-03,-48.2188E-03
+4.2657E-03,-50.9063E-03,+156.6875E-03,-1.9250E-03,-41.5313E-03
+4.2757E-03,-43.3125E-03,+162.9375E-03,+90.7000E-03,-33.9375E-03
+4.2857E-03,-37.0625E-03,+169.1875E-03,+160.5750E-03,-24.1250E-03
+4.2957E-03,-29.0313E-03,+175.4375E-03,+162.3563E-03,-18.7500E-03
+4.3057E-03,-23.2188E-03,+181.6875E-03,+163.7000E-03,-20.5313E-03
+4.3157E-03,-18.3125E-03,+182.5938E-03,+72.8563E-03,-16.5313E-03
+4.3257E-03,-15.6250E-03,+183.0313E-03,+2.5438E-03,-10.7188E-03
+4.3357E-03,-13.8438E-03,+182.5938E-03,+1.2000E-03,-9.3750E-03
+4.3457E-03,-12.5000E-03,+179.4688E-03,+1.2000E-03,-9.3750E-03
+4.3557E-03,-10.7188E-03,+176.3438E-03,+99.1688E-03,-12.9375E-03
+4.3657E-03,-11.1563E-03,+175.0000E-03,+173.0750E-03,-12.0625E-03
+4.3757E-03,-12.5000E-03,+169.6563E-03,+174.8563E-03,-12.9375E-03
+4.3857E-03,-16.0625E-03,+160.2813E-03,+176.2000E-03,-15.6250E-03
+4.3957E-03,-16.9688E-03,+152.6875E-03,+78.2313E-03,-19.1875E-03
+4.4057E-03,-17.4063E-03,+142.8750E-03,+4.3250E-03,-21.8750E-03
+4.4157E-03,-22.3125E-03,+133.9375E-03,+4.3250E-03,-29.0000E-03
+4.4257E-03,-25.0000E-03,+124.1250E-03,+762.5E-06,-32.5938E-03
+4.4357E-03,-32.1250E-03,+113.4063E-03,+60.4188E-03,-38.3750E-03
+4.4457E-03,-35.7188E-03,+104.0313E-03,+109.2313E-03,-45.5313E-03
+4.4557E-03,-37.9375E-03,+92.8750E-03,+110.5750E-03,-48.6563E-03
+4.4657E-03,-42.4063E-03,+82.1563E-03,+110.5750E-03,-58.9063E-03
+4.4757E-03,-47.3125E-03,+72.7813E-03,+48.2313E-03,-63.8438E-03
+4.4857E-03,-51.7813E-03,+63.4063E-03,+2.9813E-03,-64.2813E-03
+4.4957E-03,-56.6875E-03,+52.2500E-03,+2.5438E-03,-65.6250E-03
+4.5057E-03,-59.3750E-03,+43.3125E-03,+2.9813E-03,-70.9688E-03
+4.5157E-03,-59.3750E-03,+37.0625E-03,+20.3563E-03,-78.5625E-03
+4.5257E-03,-61.1563E-03,+27.2500E-03,+32.4500E-03,-83.0313E-03
+4.5357E-03,-62.5000E-03,+20.0938E-03,+30.6688E-03,-87.9375E-03
+4.5457E-03,-62.5000E-03,+16.9688E-03,+32.8875E-03,-90.6250E-03
+4.5557E-03,-62.5000E-03,+12.0625E-03,+14.2000E-03,-94.1875E-03
+4.5657E-03,-58.9375E-03,+9.3750E-03,-1.9250E-03,-98.6563E-03
+4.5757E-03,-58.0313E-03,+5.8125E-03,-1.9250E-03,-94.6563E-03
+4.5857E-03,-59.3750E-03,+3.1250E-03,-1.9250E-03,-94.1875E-03
+4.5957E-03,-55.8125E-03,+3.1250E-03,-1.9250E-03,-93.3125E-03
+4.6057E-03,-51.3438E-03,+4.9063E-03,+3.4188E-03,-90.6250E-03
+4.6157E-03,-46.4375E-03,+6.2500E-03,+5.6688E-03,-94.1875E-03
+4.6257E-03,-43.7500E-03,+9.8125E-03,+6.1063E-03,-93.3125E-03
+4.6357E-03,-41.9688E-03,+12.5000E-03,+5.6688E-03,-87.0625E-03
+4.6457E-03,-38.8438E-03,+16.0625E-03,+762.5E-06,-82.5938E-03
+4.6557E-03,-33.9375E-03,+18.7500E-03,-3.7063E-03,-81.2500E-03
+4.6657E-03,-31.2500E-03,+20.5313E-03,-3.2688E-03,-72.3438E-03
+4.6757E-03,-25.9063E-03,+25.4375E-03,-3.7063E-03,-63.8438E-03
+4.6857E-03,-23.6563E-03,+29.9063E-03,+14.5438E-03,-58.9375E-03
+4.6957E-03,-23.2188E-03,+33.0313E-03,+31.1063E-03,-58.0313E-03
+4.7057E-03,-18.3125E-03,+37.9375E-03,+32.4500E-03,-54.0313E-03
+4.7157E-03,-13.8438E-03,+40.6250E-03,+32.4500E-03,-48.2188E-03
+4.7257E-03,-10.7188E-03,+44.1875E-03,+12.8563E-03,-45.0938E-03
+4.7357E-03,-9.3750E-03,+46.8750E-03,-1.9250E-03,-38.4063E-03
+4.7457E-03,-7.5938E-03,+48.6563E-03,-1.9250E-03,-29.0313E-03
+4.7557E-03,-8.0313E-03,+51.7813E-03,-3.7063E-03,-23.2188E-03
+4.7657E-03,-7.5938E-03,+53.1250E-03,+28.7938E-03,-21.8750E-03
+4.7757E-03,-8.0313E-03,+53.1250E-03,+52.5438E-03,-23.6563E-03
+4.7857E-03,-9.3750E-03,+53.1250E-03,+51.2000E-03,-19.6563E-03
+4.7957E-03,-9.3750E-03,+53.1250E-03,+52.9813E-03,-12.0625E-03
+4.8057E-03,-7.5938E-03,+51.3438E-03,+20.4813E-03,-5.8125E-03
+4.8157E-03,-4.4688E-03,+50.0000E-03,-3.2688E-03,-6.6875E-03
+4.8257E-03,-4.9063E-03,+46.4375E-03,-1.9250E-03,-11.1563E-03
+4.8357E-03,-9.8125E-03,+45.5313E-03,-1.9250E-03,-8.9375E-03
+4.8457E-03,-8.9375E-03,+43.3125E-03,+23.0125E-03,-9.8125E-03
+4.8557E-03,-8.0313E-03,+40.6250E-03,+40.0438E-03,-8.9375E-03
+4.8657E-03,-9.3750E-03,+37.0625E-03,+40.4813E-03,-8.0313E-03
+4.8757E-03,-9.3750E-03,+34.3750E-03,+41.8250E-03,-5.8125E-03
+4.8857E-03,-11.1563E-03,+30.8125E-03,+18.6688E-03,-3.1250E-03
+4.8957E-03,-8.9375E-03,+24.5625E-03,-581.2E-06,-4.9063E-03
+4.9057E-03,-6.2500E-03,+21.8750E-03,-3.7063E-03,-11.5938E-03
+4.9157E-03,-2.6875E-03,+20.0938E-03,-5.0500E-03,-15.6250E-03
+4.9257E-03,+1.7813E-03,+16.9688E-03,+3.8563E-03,-13.8438E-03
+4.9357E-03,+1.3438E-03,+12.0625E-03,+14.1375E-03,-14.2813E-03
+4.9457E-03,+3.5625E-03,+9.3750E-03,+16.8250E-03,-17.4063E-03
+4.9557E-03,+8.0313E-03,+7.5938E-03,+15.0438E-03,-20.5313E-03
+4.9657E-03,+14.7188E-03,+6.2500E-03,-550.0E-06,-20.0938E-03
+4.9757E-03,+22.3125E-03,+4.4688E-03,-5.9563E-03,-24.0938E-03
+4.9857E-03,+28.5625E-03,+1.3438E-03,-1.9250E-03,-26.3438E-03
+4.9957E-03,+36.5938E-03,+0.0E+00,-1.9250E-03,-25.0000E-03
+5.0057E-03,+42.4063E-03,-1.7813E-03,-1.9250E-03,-28.5625E-03
